id,reviewerName,hotelId,overallScore,reviewText,cleanlinessScore,comfortScore,serviceScore,foodScore,locationScore
1887,Royke M. ,1000000000000,9.4,Very satisfied &amp; pelayan2 friendly. Clean,10.0,9.4,9.4,9.4,9.4
1902,Yesita D. ,1000000000000,9.4,"With its 3 featuring comforts such as a 5 star location is not in the offing, the design of the rooms are ok, cleanliness ciamik, breakfast ok, service efficient. Just a small parking lot and are under too steep. Rather scary.",10.0,9.4,9.4,9.4,9.4
1905,Andre C. ,1000000000000,9.4,"Special, clean, peaceful, I am very satisfied was substantially",10.0,9.4,9.4,9.4,9.4
1910,Rendy B. J. ,1000000000000,9.4,"Strategic location, close to everywhere.",10.0,9.4,9.4,9.4,9.4
1960,Wandana N. P. ,1000000000000,9.4,"Great place, nice staff, the hotel, clean and neat, you'll never regret it...",10.0,9.4,9.4,9.4,9.4
1984,Andrie A. ,1000000000000,9.4,"Clean and adequate room, the bed is comfy, AC is cold, walking distance to Legian street, most importantly decent great price, couldn't ask for more. Recommended.",10.0,9.4,9.4,9.4,9.4
2042,Rezka J. D. ,1000000000000,9.4,"Great, cheap hotel, clean, comfy, and friendly staff",10.0,9.4,9.4,9.4,9.4
2154,Syalli D. ,1000000000000,9.4,Nice and comfy bed with friendly staffs.,10.0,9.4,9.4,9.4,9.4
2176,Tegar T. ,1000000000000,9.4,It's so good nice service and good place,10.0,9.4,9.4,9.4,9.4
2223,Ni P. V. T. D. ,1000000000000,9.4,The rooms are clean everything is good only there is no hot water and the parking is rather difficult because the parking lot is narrow.,10.0,9.4,9.4,9.4,9.4
2344,I G. A. P. P. ,1000000000000,9.4,"Hotels in the Kuta area are quite strategic, the price is also worth it with the facilities provided",10.0,9.4,9.4,9.4,9.4
2389,Alldis A. ,1000000000000,9.4,"The hotel is very comfortable, it&#39;s just a shame there are no rooms that are smoking rooms, but overalls are satisfied here at a cheap price can super duper rooms really comfortable.",10.0,9.4,9.4,9.4,9.4
2441,Eka S. ,1000000000000,9.4,"Friendly service, location close to tourist attractions, good cleanliness. It&#39;s just the problem room with the AC. It was only 10 minutes that the AC had leaked a lot of net. So you have to put it in a trash can.",10.0,9.4,9.4,9.4,9.4
2479,Dini P. ,1000000000000,9.4,"There will be no loss, more complete is more suitable to be a 5 star",10.0,9.4,9.4,9.4,9.4
2527,Min L. H. ,1000000000000,9.4,Pretty clean but lacking food,10.0,9.4,9.4,9.4,9.4
2532,Judith D. E. S. ,1000000000000,9.4,Comfortable and clean hotel. Very nice.,10.0,9.4,9.4,9.4,9.4
2661,Umi H. ,1000000000000,9.4,Strategically the place is pretty good,10.0,9.4,9.4,9.4,9.4
2678,Nazzar S. ,1000000000000,9.4,"Nice and comfortable hotel, location close to town",8.0,9.4,9.4,9.4,9.4
2721,Saharthica M. I. ,1000000000000,9.4,The service is very friendly and reasonably priced.,10.0,9.4,9.4,9.4,9.4
2741,Matthew O. ,1000000000000,9.4,Very satisfying stay at the Euphoria Hotel,10.0,9.4,9.4,9.4,9.4
2829,Norvianty N. ,1000000000000,9.4,Rooms are clean and the atmosphere is comfortable and quiet.,10.0,9.4,9.4,9.4,9.4
2930,Denis I. ,1000000000000,9.4,All nice and satisfying. Just eat less suitable,10.0,9.4,9.4,9.4,9.4
2940,Putu K. A. ,1000000000000,9.4,Comfortable and quiet. Euphoria always successful,10.0,9.4,9.4,9.4,9.4
3004,Gregorius A. A. ,1000000000000,9.4,Extra murah..kamar bersih..fasilitas lengkap..very worth it!,10.0,9.4,9.4,9.4,9.4
3074,Mohd M. ,1000000000000,9.4,"Basically all Ok, yes sesuailah a price at end of year holidays",10.0,9.4,9.4,9.4,9.4
3171,Sutan T. W. ,1000000000000,9.4,Very convenient and safe thanks euphoria,10.0,9.4,9.4,9.4,9.4
3177,Elly C. ,1000000000000,9.4,"Ramah..kamar good service, ok..bersih bed, bathroom kl bath, where the water-mana..kolam small swimming.",10.0,9.4,9.4,9.4,9.4
3196,David P. ,1000000000000,9.4,"The room is clean and cozy,service is very good and friendly. Very recommended!",10.0,9.4,9.4,9.4,9.4
3226,Angelini S. ,1000000000000,9.4,I recommend this hotel either for business or leisure trip.,8.0,9.4,9.4,9.4,9.4
3454,Rani T. A. ,1000000000000,9.4,"Great service, good food, nice and comfortable hotel. We had 2 fantastic nights staying here, the manager pak Teddy very cooperative and helpful when we asked to change the room. Definitely will be back here again. While I enjoyed the food but I must say ",8.0,9.4,9.4,9.4,9.4
3476,Nithia K. ,1000000000000,9.4,Good service. Nice location. Clean swimming pool ðŸ˜ ,10.0,9.4,9.4,9.4,9.4
3514,Athriyana P. ,1000000000000,9.4,The ambiance of the hotel is perfect for escaping from busy life. The staff are helpful and professional.,10.0,9.4,9.4,9.4,9.4
3601,Lisa C. ,1000000000000,9.4,"The hotel is fun for a staycation, the rooms are clean and spacious, the staff responds quickly when asking for breakfast to be delivered to the room, the main thing is in the paragon.",8.0,9.4,9.4,9.4,9.4
3607,Achmad A. ,1000000000000,9.4,"The hotel is comfortable and clean, the swimming pool is OK, the receptionist is very friendly and the check-in process is fast.",10.0,9.4,9.4,9.4,9.4
3658,Ary P. ,1000000000000,9.4,Staff are friendly. The room is big and very clean as it happens to be the recommended bathtub anyway.,10.0,9.4,9.4,9.4,9.4
3756,Devita H. ,1000000000000,9.4,"The inn is nice, suitable for those who want to linger long in Bali. It can be a free upgrade room because the room I ordered was up.",10.0,9.4,9.4,9.4,9.4
3777,Raymond R. ,1000000000000,9.4,"The location is somewhat small street entrance, the rooms are quite satisfactory and clean, the staff is friendly, the overall recommended hotel.",10.0,9.4,9.4,9.4,9.4
3793,Sasiaprita S. ,1000000000000,9.4,Fun! We reserve a room with pool access and it was the best decision!,10.0,9.4,9.4,9.4,9.4
3969,Anton W. ,1000000000000,9.4,"Hotel location is very excellent. It is beach front. Just make a cross from the hotel and you arrive to the beach of Kuta. Great swimming pool view. Great breakfast buffet. Great and clean room. Very close to the big mall of Kuta, Beach Walk mall. But one",10.0,9.4,9.4,9.4,9.4
4026,Maryamah M. ,1000000000000,9.4,the view of the hotel is good and good breakfast with sea view,10.0,9.4,9.4,9.4,9.4
4139,Jeffrey S. ,1000000000000,9.4,"Pros:
1. Location
2. Staff
3. Food

Cons:
1. No windows
2. A little small
3. No hair dryer",10.0,9.4,9.4,9.4,9.4
4163,William A. H. ,1000000000000,9.4,The best location and view. Nice ðŸ™‰ðŸ™ˆ!,10.0,9.4,9.4,9.4,9.4
4331,Betha A. P. ,1000000000000,9.4,"Live to stay in this hotel. Various kind of food nearby the hotel, and even there is a bar in front lobby, my room is comfy to stay. But unfortunately, the beach was dirty,so I didn't visit beach",8.0,9.4,9.4,9.4,9.4
4456,Otong W. P. ,1000000000000,9.4,"Location is very nice, near to the beach, market and friendly services.",10.0,9.4,9.4,9.4,9.4
4473,Wika L. P. ,1000000000000,9.4,Amazing view. Nice food and also their services,8.0,9.4,9.4,9.4,9.4
4486,Fiana M. ,1000000000000,9.4,The location is very GREAT. and affordable price. the staff is very friendly too. definitely will back stay at this hotel again. the room is comfortable too.,10.0,9.4,9.4,9.4,9.4
4549,Achmad A. ,1000000000000,9.4,"It's fun, but unfortunately the lifes aren't running, maybe it saves the electricity budget because of Covid. So when you want to go to the swimming pool, you have to get tired first going up the stairs to the top floor.",10.0,9.4,9.4,9.4,9.4
4577,Denisa A. ,1000000000000,9.4,"At first I thought this hotel was indeed in front of Kuta beach but entered a little alley, he didn't think. Really on the edge of the Kuta highway, a row with hard rock, sheraton, beachwalk, mercure. Affotdable price compared to the hotels next to it, Ja",8.0,9.4,9.4,9.4,9.4
4750,Rezi A. A. ,1000000000000,9.4,This hotel is perfect for honeymoon.,10.0,9.4,9.4,9.4,9.4
4872,Deni I. S. ,1000000000000,9.4,"Good hotel facilities, friendly and pleasant service.",10.0,9.4,9.4,9.4,9.4
4966,Eti K. ,1000000000000,9.4,"Strategic place, clean and good food.",10.0,9.4,9.4,9.4,9.4
4982,Yusni F. ,1000000000000,9.4,"The location is very good, strategic, easy to find food, just crossing to the beach, only the rooms are big but smelly, hopefully fixed soon.",8.0,9.4,9.4,9.4,9.4
5015,Dwi W. ,1000000000000,9.4,Close to the beach and lots of food near the hotel.,10.0,9.4,9.4,9.4,9.4
5032,Anak A. G. A. D. P. ,1000000000000,9.4,"The breakfast is delicious, the waitress is friendly and the atmosphere is great",8.0,9.4,9.4,9.4,9.4
3390,Ike P. N. ,1000000000000,6.0,"Maybe because the pandemic is over so it's not ready to receive guests. I'm pwsen for guests to complain, hiks. Starting from the water in the bathroom, there was something that didn't work, the cleanliness was also lacking, there was no mineral water, th",6.0,6.0,6.0,6.0,6.0
4513,Fannisa F. ,1000000000000,6.5,"The location of the hotel is good and strategic in front of Kuta beach, but the vibe and atmosphere is not because along the hallway and in the room it is dim, and seems dim, there is no sunlight coming in, the water heater in the bathroom doesn't work, a",8.0,6.5,6.5,6.5,6.5
193,Tatit S. ,1000000000000,8.5,"I enjoyed the hospitality of the staff and the management of the inn. Highly recommended for a place to stay. Every time I go to Bali, I almost always stay here.",8.0,8.5,8.5,8.5,8.5
218,Arief Z. P. ,1000000000000,8.5,"The rooms, meals and hospitality are very good.",8.0,8.5,8.5,8.5,8.5
221,Ajeng W. L. ,1000000000000,8.5,"I had some good sleep during my stay in Harris, clean room, staffs are friendly and helpful, the food also tasted good. Keep it up!",8.0,8.5,8.5,8.5,8.5
418,Melda M. ,1000000000000,8.5,"The rooms are clean, suitable for resting, the service staff is friendly.",8.0,8.5,8.5,8.5,8.5
445,Mulyahadi M. ,1000000000000,8.5,Clean and friendly officers and employees.,8.0,8.5,8.5,8.5,8.5
448,Fauzy F. ,1000000000000,8.5,Overnight in the framework of outside service.,8.0,8.5,8.5,8.5,8.5
2214,Sihar P. ,1000000000000,8.5,Clean room. Decent price.,8.0,8.5,8.5,8.5,8.5
3195,Usep S. S. ,1000000000000,8.5,Pelayanan super ramah. Kamar bersih. Toileter komplit. Free air mineral.,8.0,8.5,8.5,8.5,8.5
4543,Novianita D. S. ,1000000000000,8.5,The air conditioner is not cold enough but the price is cheap and comfortable.,8.0,8.5,8.5,8.5,8.5
4495,Fitriyah F. ,1000000000000,6.8,"The menu does not have much variety, the sheets, towels that are not good, the color is dull, just replaced.",8.0,6.8,6.8,6.8,6.8
3394,Heidy R. ,1000000000000,9.1,"Perfect location. Old building, but clean and very well maintained. Affordable price",10.0,9.1,9.1,9.1,9.1
4526,Erina P. ,1000000000000,9.1,"the location is very very very strategic, unfortunately during the pandemic this hotel is quiet. the rooms are clean and fragrant, the room request was fulfilled even though I forgot to write it in the request column at the time of booking. the pool upsta",10.0,9.1,9.1,9.1,9.1
3399,Ardiyani A. ,1000000000000,6.6,Need renovation. Massage is good. Cold breakfast.,6.0,6.6,6.6,6.6,6.6
447,Mardiani D. A. ,1000000000000,8.7,"Okay, the clerk is friendly, the room is bright enough, the water in the small sink.",8.0,8.7,8.7,8.7,8.7
3633,Jayusman J. ,1000000000000,8.7,Staying here feels like home.,8.0,8.7,8.7,8.7,8.7
215,Imanuel H. P. ,1000000000000,9.7,Good. School our school. Clean.,10.0,9.7,9.7,9.7,9.7
804,Sabrina R. ,1000000000000,9.7,"The room was good. The hot water functioned well. But please fix the waterways. Somehow when I flushed and then take a shower, the water are so tiny. But the rate of the service is 10/10 I like it so far.",10.0,9.7,9.7,9.7,9.7
1066,Carlos V. V. N. ,1000000000000,9.7,It's cool and very comfortable to stay here.,10.0,9.7,9.7,9.7,9.7
1091,Eko A. ,1000000000000,9.7,The hotel is comfortable. Get a promo price of 168 thousand per night. There is an elevator too.,10.0,9.7,9.7,9.7,9.7
1939,Rizky E. T. T. D. ,1000000000000,9.7,Tempat sangat strategis. Dekat dengan pantai dan banyak warung makan di sekitaran hotel. Staff ramah. Kamar hotel sangat baik.,10.0,9.7,9.7,9.7,9.7
1983,Ahmad F. ,1000000000000,9.7,Good hotel and low price good to stay.,10.0,9.7,9.7,9.7,9.7
2215,Robby L. ,1000000000000,9.7,Clean strategic location close to Kuta.,10.0,9.7,9.7,9.7,9.7
2228,Richard E. W. ,1000000000000,9.7,"The hotel is clean, the service is good and friendly, the location is strategic, the hotel atmosphere is cozy and quiet, the swimming pool is also clean, highly recommended when traveling to Bali. I stayed for 5 nights, if I go to Bali again I will stay h",10.0,9.7,9.7,9.7,9.7
3637,Ruslim L. ,1000000000000,9.7,"The hotel is clean and comfortable, the reservation process is very fast even at 03.00. Thanks.",10.0,9.7,9.7,9.7,9.7
449,Mardiani D. A. ,1000000000000,8.8,"Good breakfast, okay cleanliness, friendly staff. Coming to Bali at that time again very quiet.",8.0,8.8,8.8,8.8,8.8
2226,Farid W. ,1000000000000,8.8,Fairly clean and close to the crowd.,8.0,8.8,8.8,8.8,8.8
3621,Sri Y. K. ,1000000000000,8.8,"Nice and comfortable hotel, 16 November 2021-17 November 2021.",8.0,8.8,8.8,8.8,8.8
4494,Irwan S. W. ,1000000000000,8.8,The location is very strategic and pleasant and is in a tourist area. Price is acceptable from among nearby hotels in the same location. The natural scenery around when viewed from the rooftop is extraordinary and satisfying. The cleanliness of the room a,8.0,8.8,8.8,8.8,8.8
1982,Bayu W. ,1000000000000,6.2,"There is a teapot and mineral water but there is no tea and coffee, there is no dental kit and soap, the corridor is so dark I can't even see.",8.0,6.2,6.2,6.2,6.2
227,Harlin P. R. ,1000000000000,9.4,"Over all satisfied, good Bfast and service. Thank you",10.0,9.4,9.4,9.4,9.4
802,Adi S. ,1000000000000,5.5,Dari awal booking dah request untuk lantai atas tapi 4 hari di kasih lantai 1. Ruangan gak kedap suara jadi berisik dari tamu hotel yang tidak bertanggung jawab ada di lantai atas. Tengah malam mondar mandir & pindah kursi kedengaran meski beda lantai. Ga,6.0,5.5,5.5,5.5,5.5
3416,Dhini D. L. ,1000000000000,5.5,"I just couldnâ€™t believe I ended up in this kind of room in a rated 4-star hotel. Within that price, I can get a better quality 3-stars. The staffs are great, but I didnâ€™t see any point of complaining directly so they can move me to another room becaus",4.0,5.5,5.5,5.5,5.5
3595,Rosly R. ,1000000000000,5.5,"1. Check-in around 5 pm, even though the first day of check-in, the bath soap was empty, staff info, asked to be filled, we went to dinner, returned to the hotel around 8/9, still nothing. It's night and tired, still have to wait again. 2. The first night",4.0,5.5,5.5,5.5,5.5
434,Mariani M. ,1000000000000,6.0,"Room a bit smellyâ€¦. Noisy water pump engine sound, a bit disappointed.",6.0,6.0,6.0,6.0,6.0
452,Raden D. S. ,1000000000000,6.0,"From the start, they were only told to sign up and without explaining that they would be fined if there were cigarette butts.",6.0,6.0,6.0,6.0,6.0
1063,Robby P. B. ,1000000000000,6.0,The first impression of the hotel building is like a dead building. The receptionist was friendly but starting from the dark and dirty lobby room. Arrived at the room (the room was quite tidy) but when I saw the bathroom; Dirty. Rotten wood. Not until 1 h,6.0,6.0,6.0,6.0,6.0
1071,Gilbert G. ,1000000000000,6.0,The parking downstairs is really dirty with dog droppings.,4.0,6.0,6.0,6.0,6.0
1941,Albert D. ,1000000000000,6.0,"Kamarnya lumayan enak, tapi kamar mandi wastafel mampet, terus dari luar kaya kurang hotel pas baru masuk kaya kurang terawat gitu, saya ga jadi menginap sih malem saya langsung check out. ",6.0,6.0,6.0,6.0,6.0
4516,Alfhitra A. ,1000000000000,6.0,"My suggestion for the food there to be more friendly to Muslims, can be registered with a halal permit from the MUI.",6.0,6.0,6.0,6.0,6.0
